pi_1,pi_2,pi_3,pi_4,cloud_fraction
-0.2831517033981633,-0.009301874684832697,0.9547090326152051,0.01901009596707048,0.75762939453125
-0.24973598249022028,-0.009062777520281212,0.4577283960270972,0.0066993005503380824,0.53985595703125
-0.2554738663125831,-0.00914990571650998,0.5829607307433547,0.007085777176437756,0.65972900390625
-0.005724069553466912,-0.002163392993632633,0.003629721969564143,0.00010573609370515417,0.7493750000000003
0.14824029997441138,0.006314277227477985,0.08951836328868396,0.00177631081306326,0.01605224609375
0.07995324920420525,0.0030150426762714237,0.04365355725494336,0.0010398247383286768,0.03046875
-0.2750289734704209,-0.009420049070632503,0.7177571517895271,0.010626680461530905,0.93353271484375
0.8603210821782535,0.04577610357411491,0.19260121223017027,0.009109346031059165,0.0
0.8457884786925438,0.033501866191686956,0.02468706737886063,0.0006732313968163007,0.0
0.8366794132132302,0.044641763205834434,0.024656429819646438,0.0012767299502764399,0.0
-0.24997215032360393,-0.008836934695463022,0.4918558433134523,0.008500611203363442,0.46002197265625
-0.2677577066662975,-0.009310277202697826,0.6631057114948012,0.008963418685729392,0.8609619140625
-0.31982795364148187,-0.010352911423725067,0.9659737139197623,0.02703155821157712,1.0
-0.14613122736468517,-0.005378138069692356,0.2512301068149371,0.004291665408933833,0.6173095703125
0.0360911529977,5.840451640174384e-5,0.0746806104279116,0.0016849015150647662,0.2573437500000001
0.5529154120297564,0.02872631768117557,0.09361315536513784,0.0032663747006664886,0.0
0.04765994015500139,0.001257971952320427,0.16420806850728217,0.0031500067020413095,0.24906250000000008
0.9204044223682366,0.048373123313788846,0.01161982042528714,0.0005994969007705937,0.0
-0.19330286582382267,-0.006230933370117257,0.18019865515757233,0.0009100067658043586,0.21478271484375
-0.005295425616041236,-0.002957676262515359,0.07573423693385689,0.002579022993554861,0.7167187500000003
-0.27875470690453974,-0.00921132308299722,0.9177691567211727,0.022328753387563426,0.83953857421875
-0.00043892579614132393,-0.0010090997518459608,0.030280230582220298,0.0011541768608474823,0.38592529296875
-0.2647890817646946,-0.009123843751931038,0.698585260184385,0.009115634434025613,0.78118896484375
-0.007121754484800867,-0.0009270616869814912,0.12635112227055992,0.0047001410688490034,0.392578125
0.1068675798950132,0.0043316054013023,0.06124769174606899,0.0009098715808754016,0.03125
-0.2633003880432834,-0.008906162315598539,0.564873254277622,0.018555046901886325,0.65875244140625
0.002960295937608882,-0.0026409507047018012,0.06488446610304036,0.00122234344830959,0.6962500000000004
-0.2644523665542715,-0.009250772373391919,0.21038805566364305,0.0014044820188094422,0.8380126953125
-0.015078029843863928,-0.0030204108484522627,0.054971622120942885,0.001970857667941035,0.69854736328125
-0.28225105338011547,-0.009486445789723729,0.6242559568242402,0.009230193699456475,0.88348388671875
0.9039296977411913,0.048454516093444686,0.10749749715792241,0.006910904522012134,0.0
0.7834214277891247,0.04139686148318994,0.03986479697636544,0.0016188496911144542,0.0
0.0644129723359334,0.002059751149527919,0.03736073374506243,0.0009877145900747545,0.12781250000000005
-0.013727330463004903,-0.0028695009399937097,-0.009186541354354929,0.0001502090127601704,0.9979687500000005
-0.05701710769173775,-0.0024506349060153675,0.0650817016474117,0.0016486427371850923,0.56109619140625
-0.27292272962922914,-0.009321411413990743,0.6122307239192508,0.0084197855925174,0.83941650390625
-0.01691298703039028,-0.003532635490418019,0.13016358061412459,0.006451296592926064,0.7781250000000004
-0.006432787055213132,-0.0009215803837242674,0.024477813311331136,0.0006717950120418634,0.2608642578125
-0.28444871151393214,-0.009347635067938037,1.039317633217604,0.029615929335894946,0.914794921875
-0.2603732854796247,-0.009093301579573993,0.8390269800373836,0.008135133963287163,0.69122314453125
-0.2692544174910431,-0.008970456790692955,0.8729928127541655,0.019878355626153067,0.79949951171875
0.13261215321099912,0.005745409018642212,0.06323629011217899,0.0015919045534208338,0.02375
0.7821255261507433,0.040274420711363876,0.10505941605412968,0.0037196148657897108,0.0
-0.08684773443310972,-0.003470432900160623,0.2948401742475172,0.005908285552542641,0.6300048828125
-0.2729896893654599,-0.009290941914262102,0.5922688362850842,0.00808888909313504,0.8289794921875
-0.22123795007125646,-0.007951675532562139,0.2125251798797966,0.0015334895593633138,0.23968505859375
-0.2874379529690153,-0.009655311178903753,0.7539168027582355,0.012681332987598628,0.9727783203125
-0.2707016764657791,-0.00919090656115254,0.5027226091558482,0.009879062390625588,0.8609619140625
-0.24533499163434103,-0.008963690231624521,0.6909280355736929,0.00618727878478201,0.45379638671875
-0.02969342861019693,-0.0012652655020499223,0.029305556158096522,0.00035807196193817756,0.138427734375
0.015683364941586554,-0.0007930088283588262,0.011091945638810918,0.000589437620873927,0.3920312500000001
-0.26402312386877425,-0.00920175002318191,0.6469875806223514,0.00841966278861131,0.74993896484375
-0.017035562057217173,-0.0010475438067005251,0.05703423314922501,0.0012464052033517648,0.2572021484375
0.6736457423347494,0.03486817814761925,0.07133920595041242,0.00305570336580265,0.0
-0.3178188046962793,-0.010258163738157154,0.654470093829981,0.01682140631381836,0.99542236328125
-0.2809717097945933,-0.009514028385223751,0.7427726840550927,0.010206416549093942,0.92041015625
-0.023640534806029043,-0.0033628605419095637,-0.0009383376053190382,-1.2632051972209576e-7,0.9993750000000006
-0.2551221705947211,-0.009127877640152469,0.48694174994976375,0.007416590912100005,0.7138671875
-0.2576536300093864,-0.009019305779308031,0.4597117824282593,0.0068141948319941185,0.6658935546875
-0.2784590517574418,-0.009294094943897538,0.9346688464812425,0.01438889636220607,0.78302001953125
0.21137937944435775,0.010117818461383701,0.007962856002665983,5.0187595502510516e-5,0.0
